sample	contig	length
SRR6145058	k99_3678 	 437
SRR6145058	k99_11533 	 437
SRR6145058	k99_1545 	 437
SRR6145058	k99_11656 	 437
SRR6145058	k99_5167 	 437
SRR6145058	k99_10080 	 437
SRR6145058	k99_9715 	 437
SRR6145058	k99_4312 	 437
SRR6145058	k99_5953 	 437
SRR6145058	k99_2922 	 437
SRR6145058	k99_1355 	 437
SRR6145058	k99_8706 	 436
SRR6145058	k99_1085 	 436
SRR6145058	k99_10693 	 436
SRR6145058	k99_11253 	 436
SRR6145058	k99_3473 	 436
SRR6145058	k99_8581 	 436
SRR6145058	k99_4598 	 436
SRR6145058	k99_3292 	 436
SRR6145058	k99_11023 	 436
SRR6145058	k99_7495 	 436
SRR6145058	k99_499 	 436
SRR6145058	k99_139 	 436
SRR6145058	k99_11598 	 436
SRR6145058	k99_2609 	 436
SRR6145058	k99_5168 	 436
SRR6145058	k99_7806 	 436
SRR6145058	k99_6014 	 436
SRR6145058	k99_6715 	 436
SRR6145058	k99_4542 	 435
SRR6145058	k99_8897 	 435
SRR6145058	k99_9443 	 435
SRR6145058	k99_3854 	 435
SRR6145058	k99_1898 	 435
SRR6145058	k99_1405 	 435
SRR6145058	k99_717 	 435
SRR6145058	k99_11762 	 435
SRR6145058	k99_12046 	 435
SRR6145058	k99_4791 	 435
SRR6145058	k99_3865 	 435
SRR6145058	k99_8504 	 435
SRR6145058	k99_9750 	 435
SRR6145058	k99_450 	 435
SRR6145058	k99_4651 	 435
SRR6145058	k99_5906 	 435
SRR6145058	k99_5787 	 435
SRR6145058	k99_5466 	 435
SRR6145058	k99_8266 	 434
SRR6145058	k99_274 	 434
SRR6145058	k99_3951 	 434
SRR6145058	k99_8566 	 434
SRR6145058	k99_5147 	 434
SRR6145058	k99_3265 	 434
SRR6145058	k99_4654 	 434
SRR6145058	k99_4577 	 434
SRR6145058	k99_8299 	 434
SRR6145058	k99_550 	 434
SRR6145058	k99_1155 	 434
SRR6145058	k99_11171 	 434
SRR6145058	k99_6859 	 434
SRR6145058	k99_11060 	 434
SRR6145058	k99_6006 	 434
SRR6145058	k99_1132 	 434
SRR6145058	k99_10888 	 434
SRR6145058	k99_3489 	 434
SRR6145058	k99_7916 	 434
SRR6145058	k99_11368 	 434
SRR6145058	k99_9486 	 434
SRR6145058	k99_2188 	 434
SRR6145058	k99_10122 	 434
SRR6145058	k99_10806 	 434
SRR6145058	k99_7791 	 434
SRR6145058	k99_7397 	 433
SRR6145058	k99_8556 	 433
SRR6145058	k99_3100 	 433
SRR6145058	k99_382 	 433
SRR6145058	k99_2350 	 433
SRR6145058	k99_763 	 433
SRR6145058	k99_7488 	 433
SRR6145058	k99_6135 	 433
SRR6145058	k99_12026 	 433
SRR6145058	k99_1568 	 433
SRR6145058	k99_9311 	 433
SRR6145058	k99_6992 	 433
SRR6145058	k99_2086 	 433
SRR6145058	k99_5458 	 433
SRR6145058	k99_6185 	 433
SRR6145058	k99_7219 	 433
SRR6145058	k99_2484 	 433
SRR6145058	k99_10366 	 433
SRR6145058	k99_4214 	 433
SRR6145058	k99_6756 	 433
SRR6145058	k99_8092 	 433
SRR6145058	k99_4253 	 432
SRR6145058	k99_6246 	 432
SRR6145058	k99_9803 	 432
SRR6145058	k99_599 	 432
SRR6145058	k99_8279 	 432
SRR6145058	k99_2085 	 432
SRR6145058	k99_9914 	 432
SRR6145058	k99_8062 	 432
SRR6145058	k99_477 	 432
SRR6145058	k99_7278 	 432
SRR6145058	k99_1479 	 432
SRR6145058	k99_6765 	 432
SRR6145058	k99_11248 	 432
SRR6145058	k99_7080 	 432
SRR6145058	k99_6770 	 432
SRR6145058	k99_8017 	 432
SRR6145058	k99_5253 	 432
SRR6145058	k99_8390 	 432
SRR6145058	k99_11051 	 432
SRR6145058	k99_10949 	 432
SRR6145058	k99_10824 	 432
SRR6145058	k99_2616 	 431
SRR6145058	k99_834 	 431
SRR6145058	k99_251 	 431
SRR6145058	k99_11224 	 431
SRR6145058	k99_11341 	 431
SRR6145058	k99_7728 	 431
SRR6145058	k99_127 	 431
SRR6145058	k99_7403 	 431
SRR6145058	k99_5350 	 431
SRR6145058	k99_25 	 431
SRR6145058	k99_5059 	 431
SRR6145058	k99_424 	 431
SRR6145058	k99_5586 	 431
SRR6145058	k99_6552 	 431
SRR6145058	k99_1298 	 431
SRR6145058	k99_6196 	 431
SRR6145058	k99_2254 	 431
SRR6145058	k99_5063 	 431
SRR6145058	k99_3124 	 431
SRR6145058	k99_5765 	 431
SRR6145058	k99_8657 	 431
SRR6145058	k99_2937 	 431
SRR6145058	k99_10853 	 431
SRR6145058	k99_6233 	 430
SRR6145058	k99_8933 	 430
SRR6145058	k99_11861 	 430
SRR6145058	k99_10545 	 430
SRR6145058	k99_2496 	 430
SRR6145058	k99_7190 	 430
SRR6145058	k99_4884 	 430
SRR6145058	k99_11110 	 430
SRR6145058	k99_3032 	 430
SRR6145058	k99_9601 	 430
SRR6145058	k99_7301 	 430
SRR6145058	k99_9419 	 430
SRR6145058	k99_6892 	 430
SRR6145058	k99_9955 	 430
SRR6145058	k99_10490 	 430
SRR6145058	k99_360 	 430
SRR6145058	k99_10556 	 430
SRR6145058	k99_5991 	 430
SRR6145058	k99_11675 	 429
SRR6145058	k99_2850 	 429
SRR6145058	k99_9733 	 429
SRR6145058	k99_4961 	 429
SRR6145058	k99_10671 	 429
SRR6145058	k99_8486 	 429
SRR6145058	k99_8399 	 429
SRR6145058	k99_9613 	 429
SRR6145058	k99_9382 	 429
SRR6145058	k99_11483 	 429
SRR6145058	k99_11317 	 429
SRR6145058	k99_7100 	 429
SRR6145058	k99_7180 	 429
SRR6145058	k99_5248 	 429
SRR6145058	k99_6611 	 429
SRR6145058	k99_9927 	 429
SRR6145058	k99_2087 	 429
SRR6145058	k99_11985 	 429
SRR6145058	k99_11553 	 429
SRR6145058	k99_4522 	 429
SRR6145058	k99_5308 	 429
SRR6145058	k99_10384 	 429
SRR6145058	k99_5142 	 429
SRR6145058	k99_1002 	 429
SRR6145058	k99_7234 	 429
SRR6145058	k99_6237 	 429
SRR6145058	k99_9810 	 429
SRR6145058	k99_6230 	 429
SRR6145058	k99_5582 	 429
SRR6145058	k99_11603 	 428
SRR6145058	k99_11184 	 428
SRR6145058	k99_2370 	 428
SRR6145058	k99_920 	 428
SRR6145058	k99_9658 	 428
SRR6145058	k99_10924 	 428
SRR6145058	k99_2794 	 428
SRR6145058	k99_9876 	 428
SRR6145058	k99_9934 	 428
SRR6145058	k99_4275 	 428
SRR6145058	k99_11613 	 428
SRR6145058	k99_10349 	 428
SRR6145058	k99_7470 	 428
SRR6145058	k99_10740 	 428
SRR6145058	k99_9778 	 428
SRR6145058	k99_2847 	 428
SRR6145058	k99_727 	 428
SRR6145058	k99_3825 	 428
SRR6145058	k99_4218 	 428
SRR6145058	k99_8508 	 428
SRR6145058	k99_1904 	 428
SRR6145058	k99_7133 	 428
SRR6145058	k99_6551 	 428
SRR6145058	k99_5097 	 428
SRR6145058	k99_4618 	 428
SRR6145058	k99_9140 	 427
SRR6145058	k99_6314 	 427
SRR6145058	k99_3640 	 427
SRR6145058	k99_10636 	 427
SRR6145058	k99_3949 	 427
SRR6145058	k99_9503 	 427
SRR6145058	k99_4539 	 427
SRR6145058	k99_10927 	 427
SRR6145058	k99_11754 	 427
SRR6145058	k99_11227 	 427
SRR6145058	k99_1653 	 427
SRR6145058	k99_5144 	 427
SRR6145058	k99_5650 	 427
SRR6145058	k99_4097 	 427
SRR6145058	k99_6336 	 427
SRR6145058	k99_8340 	 427
SRR6145058	k99_11871 	 427
SRR6145058	k99_10066 	 427
SRR6145058	k99_6319 	 427
SRR6145058	k99_3914 	 427
SRR6145058	k99_2936 	 427
SRR6145058	k99_8535 	 426
SRR6145058	k99_8222 	 426
SRR6145058	k99_10992 	 426
SRR6145058	k99_2269 	 426
SRR6145058	k99_1803 	 426
SRR6145058	k99_11832 	 426
SRR6145058	k99_7610 	 426
SRR6145058	k99_4048 	 426
SRR6145058	k99_4754 	 426
SRR6145058	k99_8297 	 426
SRR6145058	k99_4527 	 426
SRR6145058	k99_7449 	 426
SRR6145058	k99_7541 	 426
SRR6145058	k99_9581 	 426
SRR6145058	k99_633 	 426
SRR6145058	k99_11773 	 426
SRR6145058	k99_2960 	 426
SRR6145058	k99_509 	 426
SRR6145058	k99_9913 	 426
SRR6145058	k99_11540 	 426
SRR6145058	k99_4911 	 426
SRR6145058	k99_1683 	 426
SRR6145058	k99_11881 	 426
SRR6145058	k99_4978 	 425
SRR6145058	k99_9315 	 425
SRR6145058	k99_1551 	 425
SRR6145058	k99_12028 	 425
SRR6145058	k99_8743 	 425
SRR6145058	k99_7719 	 425
SRR6145058	k99_6793 	 425
SRR6145058	k99_6228 	 425
SRR6145058	k99_5210 	 425
SRR6145058	k99_11408 	 425
SRR6145058	k99_5984 	 425
SRR6145058	k99_2970 	 425
SRR6145058	k99_8016 	 425
SRR6145058	k99_11719 	 425
SRR6145058	k99_11351 	 425
SRR6145058	k99_1865 	 425
SRR6145058	k99_9082 	 425
SRR6145058	k99_1414 	 425
SRR6145058	k99_1886 	 425
SRR6145058	k99_10473 	 425
SRR6145058	k99_7798 	 425
SRR6145058	k99_5760 	 425
SRR6145058	k99_5032 	 425
SRR6145058	k99_3845 	 425
SRR6145058	k99_9888 	 425
SRR6145058	k99_1915 	 424
SRR6145058	k99_9478 	 424
SRR6145058	k99_2273 	 424
SRR6145058	k99_1582 	 424
SRR6145058	k99_11096 	 424
SRR6145058	k99_8094 	 424
SRR6145058	k99_4223 	 424
SRR6145058	k99_6141 	 424
SRR6145058	k99_4232 	 424
SRR6145058	k99_10559 	 424
SRR6145058	k99_682 	 424
SRR6145058	k99_10184 	 424
SRR6145058	k99_726 	 424
SRR6145058	k99_5204 	 424
SRR6145058	k99_6229 	 424
SRR6145058	k99_6794 	 424
SRR6145058	k99_7560 	 424
SRR6145058	k99_2491 	 424
SRR6145058	k99_135 	 424
SRR6145058	k99_5036 	 424
SRR6145058	k99_2233 	 424
SRR6145058	k99_2242 	 423
SRR6145058	k99_9275 	 423
SRR6145058	k99_12049 	 423
SRR6145058	k99_8487 	 423
SRR6145058	k99_11284 	 423
SRR6145058	k99_2412 	 423
SRR6145058	k99_6445 	 423
SRR6145058	k99_10908 	 423
SRR6145058	k99_7481 	 423
SRR6145058	k99_1308 	 423
SRR6145058	k99_3170 	 423
SRR6145058	k99_3515 	 423
SRR6145058	k99_8001 	 423
SRR6145058	k99_3415 	 423
SRR6145058	k99_5957 	 423
SRR6145058	k99_2965 	 423
SRR6145058	k99_2361 	 423
SRR6145058	k99_4156 	 423
SRR6145058	k99_7305 	 423
SRR6145058	k99_7590 	 423
SRR6145058	k99_4010 	 423
SRR6145058	k99_11250 	 423
SRR6145058	k99_8217 	 423
SRR6145058	k99_4971 	 423
SRR6145058	k99_11845 	 422
SRR6145058	k99_6097 	 422
SRR6145058	k99_4591 	 422
SRR6145058	k99_9323 	 422
SRR6145058	k99_3593 	 422
SRR6145058	k99_4515 	 422
SRR6145058	k99_5149 	 422
SRR6145058	k99_11526 	 422
SRR6145058	k99_4282 	 422
SRR6145058	k99_9108 	 422
SRR6145058	k99_8041 	 422
SRR6145058	k99_11736 	 422
SRR6145058	k99_2463 	 422
SRR6145058	k99_10581 	 422
SRR6145058	k99_6257 	 422
SRR6145058	k99_1256 	 422
SRR6145058	k99_9037 	 422
SRR6145058	k99_9162 	 422
SRR6145058	k99_2959 	 422
SRR6145058	k99_7928 	 422
SRR6145058	k99_4518 	 421
SRR6145058	k99_1188 	 421
SRR6145058	k99_4197 	 421
SRR6145058	k99_10341 	 421
SRR6145058	k99_3708 	 421
SRR6145058	k99_2771 	 421
SRR6145058	k99_3808 	 421
SRR6145058	k99_4897 	 421
SRR6145058	k99_11420 	 421
SRR6145058	k99_7044 	 421
SRR6145058	k99_6753 	 421
SRR6145058	k99_5323 	 421
SRR6145058	k99_9978 	 421
SRR6145058	k99_6702 	 421
SRR6145058	k99_11683 	 421
SRR6145058	k99_1148 	 421
SRR6145058	k99_2731 	 421
SRR6145058	k99_2387 	 421
SRR6145058	k99_6127 	 421
SRR6145058	k99_8512 	 421
SRR6145058	k99_1909 	 421
SRR6145058	k99_4037 	 421
SRR6145058	k99_10802 	 421
SRR6145058	k99_6610 	 421
SRR6145058	k99_5091 	 421
SRR6145058	k99_811 	 421
SRR6145058	k99_10152 	 421
SRR6145058	k99_9825 	 421
SRR6145058	k99_559 	 421
SRR6145058	k99_9948 	 421
SRR6145058	k99_10485 	 421
SRR6145058	k99_3590 	 420
SRR6145058	k99_8319 	 420
SRR6145058	k99_1422 	 420
SRR6145058	k99_993 	 420
SRR6145058	k99_1740 	 420
SRR6145058	k99_8559 	 420
SRR6145058	k99_8289 	 420
SRR6145058	k99_11747 	 420
SRR6145058	k99_2876 	 420
SRR6145058	k99_4017 	 420
SRR6145058	k99_11569 	 420
SRR6145058	k99_3728 	 420
SRR6145058	k99_3698 	 420
SRR6145058	k99_8501 	 420
SRR6145058	k99_10768 	 420
SRR6145058	k99_10734 	 419
SRR6145058	k99_8144 	 419
SRR6145058	k99_6247 	 419
SRR6145058	k99_11283 	 419
SRR6145058	k99_9760 	 419
SRR6145058	k99_5143 	 419
SRR6145058	k99_9957 	 419
SRR6145058	k99_2184 	 419
SRR6145058	k99_7115 	 419
SRR6145058	k99_6638 	 419
SRR6145058	k99_392 	 419
SRR6145058	k99_1012 	 419
SRR6145058	k99_11360 	 419
SRR6145058	k99_6850 	 419
SRR6145058	k99_1678 	 419
SRR6145058	k99_10645 	 419
SRR6145058	k99_9436 	 419
SRR6145058	k99_1523 	 419
SRR6145058	k99_3342 	 419
SRR6145058	k99_9971 	 419
SRR6145058	k99_8391 	 419
SRR6145058	k99_6828 	 419
SRR6145058	k99_6324 	 419
SRR6145058	k99_4762 	 419
SRR6145058	k99_11846 	 419
SRR6145058	k99_11465 	 419
SRR6145058	k99_9177 	 419
SRR6145058	k99_11406 	 419
SRR6145058	k99_4251 	 419
SRR6145058	k99_10542 	 419
SRR6145058	k99_6966 	 418
SRR6145058	k99_10316 	 418
SRR6145058	k99_6783 	 418
SRR6145058	k99_3043 	 418
SRR6145058	k99_8309 	 418
SRR6145058	k99_3700 	 418
SRR6145058	k99_4693 	 418
SRR6145058	k99_163 	 418
SRR6145058	k99_4330 	 418
SRR6145058	k99_7452 	 418
SRR6145058	k99_6469 	 418
SRR6145058	k99_6094 	 418
SRR6145058	k99_5559 	 418
SRR6145058	k99_8940 	 418
SRR6145058	k99_1841 	 418
SRR6145058	k99_9993 	 418
SRR6145058	k99_10104 	 418
SRR6145058	k99_7956 	 418
SRR6145058	k99_3731 	 418
SRR6145058	k99_10954 	 418
SRR6145058	k99_9663 	 417
SRR6145058	k99_5898 	 417
SRR6145058	k99_1858 	 417
SRR6145058	k99_6516 	 417
SRR6145058	k99_9820 	 417
SRR6145058	k99_9039 	 417
SRR6145058	k99_8867 	 417
SRR6145058	k99_7230 	 417
SRR6145058	k99_9171 	 417
SRR6145058	k99_1966 	 417
SRR6145058	k99_2076 	 417
SRR6145058	k99_2386 	 417
SRR6145058	k99_145 	 417
SRR6145058	k99_11403 	 417
SRR6145058	k99_405 	 417
SRR6145058	k99_1199 	 417
SRR6145058	k99_11635 	 417
SRR6145058	k99_1539 	 417
SRR6145058	k99_5831 	 417
SRR6145058	k99_6622 	 417
SRR6145058	k99_11280 	 417
SRR6145058	k99_27 	 417
SRR6145058	k99_7399 	 417
SRR6145058	k99_10151 	 417
SRR6145058	k99_2531 	 416
SRR6145058	k99_2768 	 416
SRR6145058	k99_9322 	 416
SRR6145058	k99_4320 	 416
SRR6145058	k99_4788 	 416
SRR6145058	k99_443 	 416
SRR6145058	k99_8256 	 416
SRR6145058	k99_6116 	 416
SRR6145058	k99_4409 	 416
SRR6145058	k99_214 	 416
SRR6145058	k99_2083 	 416
SRR6145058	k99_9300 	 416
SRR6145058	k99_7157 	 416
SRR6145058	k99_9747 	 416
SRR6145058	k99_1828 	 416
SRR6145058	k99_6940 	 416
SRR6145058	k99_4856 	 416
SRR6145058	k99_6155 	 416
SRR6145058	k99_7277 	 416
SRR6145058	k99_4525 	 416
SRR6145058	k99_8198 	 416
SRR6145058	k99_6896 	 416
SRR6145058	k99_11160 	 416
SRR6145058	k99_10102 	 416
SRR6145058	k99_4787 	 415
SRR6145058	k99_3054 	 415
SRR6145058	k99_6693 	 415
SRR6145058	k99_5851 	 415
SRR6145058	k99_5196 	 415
SRR6145058	k99_11264 	 415
SRR6145058	k99_3049 	 415
SRR6145058	k99_7035 	 415
SRR6145058	k99_10596 	 415
SRR6145058	k99_3004 	 415
SRR6145058	k99_11867 	 415
SRR6145058	k99_7490 	 415
SRR6145058	k99_5647 	 415
SRR6145058	k99_10666 	 415
SRR6145058	k99_10967 	 415
SRR6145058	k99_2551 	 415
SRR6145058	k99_338 	 415
SRR6145058	k99_4501 	 415
SRR6145058	k99_5224 	 415
SRR6145058	k99_3142 	 415
SRR6145058	k99_4011 	 415
SRR6145058	k99_11460 	 415
SRR6145058	k99_312 	 415
SRR6145058	k99_2179 	 414
SRR6145058	k99_2726 	 414
SRR6145058	k99_349 	 414
SRR6145058	k99_5402 	 414
SRR6145058	k99_847 	 414
SRR6145058	k99_119 	 414
SRR6145058	k99_9580 	 414
SRR6145058	k99_10869 	 414
SRR6145058	k99_9665 	 414
SRR6145058	k99_4675 	 414
SRR6145058	k99_11372 	 414
SRR6145058	k99_11750 	 414
SRR6145058	k99_9828 	 414
SRR6145058	k99_7631 	 414
SRR6145058	k99_6267 	 414
SRR6145058	k99_7784 	 414
SRR6145058	k99_11072 	 414
SRR6145058	k99_10600 	 414
SRR6145058	k99_5880 	 414
SRR6145058	k99_8212 	 414
SRR6145058	k99_6796 	 413
SRR6145058	k99_6874 	 413
SRR6145058	k99_10041 	 413
SRR6145058	k99_6063 	 413
SRR6145058	k99_7207 	 413
SRR6145058	k99_9962 	 413
SRR6145058	k99_11491 	 413
SRR6145058	k99_11015 	 413
SRR6145058	k99_6912 	 413
SRR6145058	k99_7992 	 413
SRR6145058	k99_4987 	 413
SRR6145058	k99_886 	 413
SRR6145058	k99_6901 	 413
SRR6145058	k99_1706 	 413
SRR6145058	k99_9370 	 413
SRR6145058	k99_10725 	 413
SRR6145058	k99_355 	 413
SRR6145058	k99_8380 	 413
SRR6145058	k99_10466 	 413
SRR6145058	k99_5189 	 413
SRR6145058	k99_9173 	 413
SRR6145058	k99_4533 	 413
SRR6145058	k99_2634 	 413
SRR6145058	k99_8042 	 413
SRR6145058	k99_8239 	 413
SRR6145058	k99_11497 	 413
SRR6145058	k99_984 	 413
SRR6145058	k99_5938 	 413
SRR6145058	k99_8335 	 413
SRR6145058	k99_5911 	 412
SRR6145058	k99_1352 	 412
SRR6145058	k99_10516 	 412
SRR6145058	k99_1581 	 412
SRR6145058	k99_5901 	 412
SRR6145058	k99_8827 	 412
SRR6145058	k99_6194 	 412
SRR6145058	k99_6258 	 412
SRR6145058	k99_8492 	 412
SRR6145058	k99_11671 	 412
SRR6145058	k99_1503 	 412
SRR6145058	k99_2393 	 412
SRR6145058	k99_880 	 412
SRR6145058	k99_1711 	 412
SRR6145058	k99_5657 	 412
SRR6145058	k99_1761 	 412
SRR6145058	k99_9284 	 412
SRR6145058	k99_8922 	 412
SRR6145058	k99_11080 	 412
SRR6145058	k99_10492 	 412
SRR6145058	k99_10471 	 412
SRR6145058	k99_1372 	 412
SRR6145058	k99_4164 	 412
SRR6145058	k99_3659 	 412
SRR6145058	k99_8410 	 412
SRR6145058	k99_7996 	 412
SRR6145058	k99_6721 	 412
SRR6145058	k99_6699 	 412
SRR6145058	k99_11180 	 412
SRR6145058	k99_10910 	 412
SRR6145058	k99_3297 	 412
SRR6145058	k99_10925 	 412
SRR6145058	k99_125 	 412
SRR6145058	k99_9779 	 411
SRR6145058	k99_9751 	 411
SRR6145058	k99_2762 	 411
SRR6145058	k99_6697 	 411
SRR6145058	k99_4726 	 411
SRR6145058	k99_130 	 411
SRR6145058	k99_5082 	 411
SRR6145058	k99_5550 	 411
SRR6145058	k99_3115 	 411
SRR6145058	k99_7519 	 411
SRR6145058	k99_10719 	 411
SRR6145058	k99_2709 	 411
SRR6145058	k99_2856 	 411
SRR6145058	k99_5862 	 411
SRR6145058	k99_1972 	 411
SRR6145058	k99_2835 	 411
SRR6145058	k99_10380 	 411
SRR6145058	k99_2438 	 411
SRR6145058	k99_6803 	 411
SRR6145058	k99_11487 	 411
SRR6145058	k99_10984 	 411
SRR6145058	k99_1418 	 411
SRR6145058	k99_7017 	 411
SRR6145058	k99_9987 	 411
SRR6145058	k99_11407 	 411
SRR6145058	k99_7642 	 411
SRR6145058	k99_7837 	 411
SRR6145058	k99_9685 	 410
SRR6145058	k99_8639 	 410
SRR6145058	k99_6710 	 410
SRR6145058	k99_3300 	 410
SRR6145058	k99_4541 	 410
SRR6145058	k99_10021 	 410
SRR6145058	k99_1351 	 410
SRR6145058	k99_11783 	 410
SRR6145058	k99_6518 	 410
SRR6145058	k99_10074 	 410
SRR6145058	k99_8053 	 410
SRR6145058	k99_8228 	 410
SRR6145058	k99_4871 	 410
SRR6145058	k99_6866 	 410
SRR6145058	k99_8744 	 410
SRR6145058	k99_10499 	 410
SRR6145058	k99_881 	 410
SRR6145058	k99_2211 	 410
SRR6145058	k99_2311 	 410
SRR6145058	k99_8470 	 410
SRR6145058	k99_2621 	 410
SRR6145058	k99_11679 	 410
SRR6145058	k99_6676 	 410
SRR6145058	k99_9125 	 410
SRR6145058	k99_6667 	 410
SRR6145058	k99_6008 	 410
SRR6145058	k99_11219 	 410
SRR6145058	k99_5440 	 410
SRR6145058	k99_1271 	 410
SRR6145058	k99_117 	 410
SRR6145058	k99_7379 	 410
SRR6145058	k99_10504 	 409
SRR6145058	k99_10711 	 409
SRR6145058	k99_34 	 409
SRR6145058	k99_4648 	 409
SRR6145058	k99_7075 	 409
SRR6145058	k99_7841 	 409
SRR6145058	k99_2774 	 409
SRR6145058	k99_623 	 409
SRR6145058	k99_2440 	 409
SRR6145058	k99_9943 	 409
SRR6145058	k99_597 	 409
SRR6145058	k99_11677 	 409
SRR6145058	k99_11884 	 409
SRR6145058	k99_5065 	 409
SRR6145058	k99_2890 	 409
SRR6145058	k99_6930 	 409
SRR6145058	k99_11649 	 409
SRR6145058	k99_1260 	 409
SRR6145058	k99_8780 	 409
SRR6145058	k99_5359 	 409
SRR6145058	k99_8813 	 409
SRR6145058	k99_11340 	 409
SRR6145058	k99_5290 	 409
SRR6145058	k99_5900 	 409
SRR6145058	k99_5589 	 409
SRR6145058	k99_24 	 409
SRR6145058	k99_5822 	 408
SRR6145058	k99_9593 	 408
SRR6145058	k99_449 	 408
SRR6145058	k99_10067 	 408
SRR6145058	k99_2993 	 408
SRR6145058	k99_7704 	 408
SRR6145058	k99_7323 	 408
SRR6145058	k99_6384 	 408
SRR6145058	k99_667 	 408
SRR6145058	k99_3189 	 408
SRR6145058	k99_5872 	 408
SRR6145058	k99_9502 	 408
SRR6145058	k99_3664 	 408
SRR6145058	k99_3230 	 408
SRR6145058	k99_2093 	 408
SRR6145058	k99_2520 	 408
SRR6145058	k99_4302 	 408
SRR6145058	k99_11026 	 408
SRR6145058	k99_6509 	 408
SRR6145058	k99_11270 	 408
SRR6145058	k99_3132 	 408
SRR6145058	k99_4640 	 407
SRR6145058	k99_5456 	 407
SRR6145058	k99_869 	 407
SRR6145058	k99_3327 	 407
SRR6145058	k99_7766 	 407
SRR6145058	k99_3750 	 407
SRR6145058	k99_11254 	 407
SRR6145058	k99_9244 	 407
SRR6145058	k99_1027 	 407
SRR6145058	k99_669 	 407
SRR6145058	k99_6655 	 407
SRR6145058	k99_7804 	 407
SRR6145058	k99_10917 	 407
SRR6145058	k99_6330 	 407
SRR6145058	k99_9391 	 407
SRR6145058	k99_4402 	 407
SRR6145058	k99_817 	 407
SRR6145058	k99_10978 	 407
SRR6145058	k99_5750 	 407
SRR6145058	k99_8264 	 407
SRR6145058	k99_1375 	 407
SRR6145058	k99_8397 	 407
SRR6145058	k99_10162 	 407
SRR6145058	k99_9491 	 407
SRR6145058	k99_8522 	 407
SRR6145058	k99_7096 	 406
SRR6145058	k99_8180 	 406
SRR6145058	k99_11703 	 406
SRR6145058	k99_7435 	 406
SRR6145058	k99_1146 	 406
SRR6145058	k99_147 	 406
SRR6145058	k99_2123 	 406
SRR6145058	k99_7090 	 406
SRR6145058	k99_8654 	 406
SRR6145058	k99_9805 	 406
SRR6145058	k99_6169 	 406
SRR6145058	k99_10015 	 406
SRR6145058	k99_3550 	 406
SRR6145058	k99_9145 	 406
SRR6145058	k99_417 	 406
SRR6145058	k99_8060 	 406
SRR6145058	k99_9612 	 406
SRR6145058	k99_4795 	 406
SRR6145058	k99_2761 	 406
SRR6145058	k99_2005 	 406
SRR6145058	k99_8589 	 406
SRR6145058	k99_2315 	 406
SRR6145058	k99_8786 	 406
SRR6145058	k99_4439 	 406
SRR6145058	k99_2569 	 406
SRR6145058	k99_11913 	 406
SRR6145058	k99_4038 	 405
SRR6145058	k99_2066 	 405
SRR6145058	k99_2070 	 405
SRR6145058	k99_6760 	 405
SRR6145058	k99_10654 	 405
SRR6145058	k99_9118 	 405
SRR6145058	k99_2044 	 405
SRR6145058	k99_5687 	 405
SRR6145058	k99_4390 	 405
SRR6145058	k99_4822 	 405
SRR6145058	k99_7908 	 405
SRR6145058	k99_11482 	 405
SRR6145058	k99_9033 	 405
SRR6145058	k99_7041 	 405
SRR6145058	k99_3162 	 405
SRR6145058	k99_479 	 405
SRR6145058	k99_6682 	 405
SRR6145058	k99_2775 	 405
SRR6145058	k99_2324 	 405
SRR6145058	k99_8265 	 405
SRR6145058	k99_5983 	 405
SRR6145058	k99_6915 	 405
SRR6145058	k99_821 	 405
SRR6145058	k99_5652 	 405
SRR6145058	k99_7848 	 405
SRR6145058	k99_6489 	 405
SRR6145058	k99_7161 	 405
SRR6145058	k99_10147 	 405
SRR6145058	k99_1979 	 405
SRR6145058	k99_11696 	 404
SRR6145058	k99_10900 	 404
SRR6145058	k99_5702 	 404
SRR6145058	k99_9251 	 404
SRR6145058	k99_10845 	 404
SRR6145058	k99_5718 	 404
SRR6145058	k99_3092 	 404
SRR6145058	k99_6735 	 404
SRR6145058	k99_11743 	 404
SRR6145058	k99_11610 	 404
SRR6145058	k99_3962 	 404
SRR6145058	k99_4980 	 404
SRR6145058	k99_2286 	 404
SRR6145058	k99_2615 	 404
SRR6145058	k99_4005 	 404
SRR6145058	k99_4982 	 404
SRR6145058	k99_3606 	 404
SRR6145058	k99_6884 	 404
SRR6145058	k99_10825 	 404
SRR6145058	k99_6879 	 404
SRR6145058	k99_9439 	 404
SRR6145058	k99_8590 	 404
SRR6145058	k99_5555 	 404
SRR6145058	k99_856 	 404
SRR6145058	k99_1905 	 404
SRR6145058	k99_11688 	 404
SRR6145058	k99_4429 	 404
SRR6145058	k99_1051 	 404
SRR6145058	k99_11431 	 404
SRR6145058	k99_9075 	 404
SRR6145058	k99_5367 	 404
SRR6145058	k99_6403 	 404
SRR6145058	k99_2349 	 404
SRR6145058	k99_5533 	 404
SRR6145058	k99_11826 	 404
SRR6145058	k99_8594 	 404
SRR6145058	k99_3807 	 404
SRR6145058	k99_5364 	 404
SRR6145058	k99_4650 	 403
SRR6145058	k99_6713 	 403
SRR6145058	k99_10765 	 403
SRR6145058	k99_8416 	 403
SRR6145058	k99_9157 	 403
SRR6145058	k99_7566 	 403
SRR6145058	k99_7384 	 403
SRR6145058	k99_2485 	 403
SRR6145058	k99_1629 	 403
SRR6145058	k99_482 	 403
SRR6145058	k99_11058 	 403
