sample	contig	length
SRR6145059	k99_6261 	 476
SRR6145059	k99_14028 	 476
SRR6145059	k99_6740 	 476
SRR6145059	k99_12735 	 476
SRR6145059	k99_1930 	 476
SRR6145059	k99_1166 	 476
SRR6145059	k99_13113 	 476
SRR6145059	k99_14184 	 476
SRR6145059	k99_15306 	 476
SRR6145059	k99_14244 	 476
SRR6145059	k99_7060 	 476
SRR6145059	k99_4234 	 476
SRR6145059	k99_10808 	 476
SRR6145059	k99_8303 	 476
SRR6145059	k99_4040 	 476
SRR6145059	k99_782 	 476
SRR6145059	k99_5858 	 476
SRR6145059	k99_12717 	 476
SRR6145059	k99_15468 	 476
SRR6145059	k99_5662 	 476
SRR6145059	k99_1705 	 476
SRR6145059	k99_5783 	 476
SRR6145059	k99_5701 	 476
SRR6145059	k99_2591 	 476
SRR6145059	k99_840 	 476
SRR6145059	k99_242 	 476
SRR6145059	k99_14459 	 476
SRR6145059	k99_7757 	 475
SRR6145059	k99_978 	 475
SRR6145059	k99_7360 	 475
SRR6145059	k99_3471 	 475
SRR6145059	k99_6752 	 475
SRR6145059	k99_9913 	 475
SRR6145059	k99_8341 	 475
SRR6145059	k99_12184 	 475
SRR6145059	k99_12233 	 475
SRR6145059	k99_7278 	 475
SRR6145059	k99_6011 	 475
SRR6145059	k99_14643 	 475
SRR6145059	k99_10821 	 475
SRR6145059	k99_3168 	 475
SRR6145059	k99_10168 	 475
SRR6145059	k99_6237 	 475
SRR6145059	k99_13324 	 475
SRR6145059	k99_8911 	 474
SRR6145059	k99_14088 	 474
SRR6145059	k99_14690 	 474
SRR6145059	k99_4771 	 474
SRR6145059	k99_4917 	 474
SRR6145059	k99_1932 	 474
SRR6145059	k99_5939 	 474
SRR6145059	k99_4504 	 474
SRR6145059	k99_12670 	 474
SRR6145059	k99_6485 	 474
SRR6145059	k99_5847 	 474
SRR6145059	k99_3242 	 474
SRR6145059	k99_10034 	 474
SRR6145059	k99_13083 	 474
SRR6145059	k99_3052 	 474
SRR6145059	k99_15723 	 474
SRR6145059	k99_5029 	 474
SRR6145059	k99_10309 	 474
SRR6145059	k99_6034 	 474
SRR6145059	k99_8778 	 474
SRR6145059	k99_12694 	 474
SRR6145059	k99_1332 	 474
SRR6145059	k99_453 	 474
SRR6145059	k99_938 	 474
SRR6145059	k99_11314 	 474
SRR6145059	k99_5302 	 474
SRR6145059	k99_11829 	 474
SRR6145059	k99_2504 	 474
SRR6145059	k99_7798 	 474
SRR6145059	k99_13218 	 474
SRR6145059	k99_4373 	 474
SRR6145059	k99_5528 	 473
SRR6145059	k99_9694 	 473
SRR6145059	k99_15371 	 473
SRR6145059	k99_5880 	 473
SRR6145059	k99_7422 	 473
SRR6145059	k99_11025 	 473
SRR6145059	k99_2055 	 473
SRR6145059	k99_13250 	 473
SRR6145059	k99_1059 	 473
SRR6145059	k99_14791 	 473
SRR6145059	k99_13799 	 473
SRR6145059	k99_1731 	 473
SRR6145059	k99_7051 	 473
SRR6145059	k99_5485 	 473
SRR6145059	k99_13111 	 473
SRR6145059	k99_10073 	 473
SRR6145059	k99_10474 	 472
SRR6145059	k99_6790 	 472
SRR6145059	k99_7887 	 472
SRR6145059	k99_10920 	 472
SRR6145059	k99_2728 	 472
SRR6145059	k99_1041 	 472
SRR6145059	k99_490 	 472
SRR6145059	k99_5946 	 472
SRR6145059	k99_12710 	 472
SRR6145059	k99_5452 	 472
SRR6145059	k99_11193 	 472
SRR6145059	k99_14529 	 472
SRR6145059	k99_13212 	 472
SRR6145059	k99_14900 	 472
SRR6145059	k99_8729 	 472
SRR6145059	k99_1291 	 472
SRR6145059	k99_2441 	 472
SRR6145059	k99_2807 	 472
SRR6145059	k99_5747 	 472
SRR6145059	k99_10797 	 472
SRR6145059	k99_221 	 472
SRR6145059	k99_7305 	 472
SRR6145059	k99_14185 	 471
SRR6145059	k99_13534 	 471
SRR6145059	k99_5141 	 471
SRR6145059	k99_14897 	 471
SRR6145059	k99_1964 	 471
SRR6145059	k99_14822 	 471
SRR6145059	k99_9003 	 471
SRR6145059	k99_4773 	 471
SRR6145059	k99_1247 	 471
SRR6145059	k99_214 	 471
SRR6145059	k99_11404 	 471
SRR6145059	k99_8012 	 471
SRR6145059	k99_11429 	 471
SRR6145059	k99_13707 	 471
SRR6145059	k99_13469 	 471
SRR6145059	k99_1785 	 471
SRR6145059	k99_700 	 471
SRR6145059	k99_8951 	 471
SRR6145059	k99_12853 	 471
SRR6145059	k99_841 	 471
SRR6145059	k99_7845 	 471
SRR6145059	k99_5982 	 471
SRR6145059	k99_7265 	 471
SRR6145059	k99_8721 	 471
SRR6145059	k99_15127 	 471
SRR6145059	k99_9078 	 471
SRR6145059	k99_14228 	 470
SRR6145059	k99_6657 	 470
SRR6145059	k99_9799 	 470
SRR6145059	k99_11267 	 470
SRR6145059	k99_4387 	 470
SRR6145059	k99_15732 	 470
SRR6145059	k99_1862 	 470
SRR6145059	k99_12682 	 470
SRR6145059	k99_11100 	 470
SRR6145059	k99_4332 	 470
SRR6145059	k99_8295 	 470
SRR6145059	k99_8263 	 470
SRR6145059	k99_13547 	 470
SRR6145059	k99_14653 	 470
SRR6145059	k99_90 	 470
SRR6145059	k99_7058 	 470
SRR6145059	k99_13599 	 470
SRR6145059	k99_963 	 470
SRR6145059	k99_4309 	 470
SRR6145059	k99_3611 	 470
SRR6145059	k99_780 	 470
SRR6145059	k99_15299 	 470
SRR6145059	k99_12651 	 470
SRR6145059	k99_3780 	 470
SRR6145059	k99_10404 	 470
SRR6145059	k99_15554 	 470
SRR6145059	k99_11447 	 469
SRR6145059	k99_8860 	 469
SRR6145059	k99_8093 	 469
SRR6145059	k99_15061 	 469
SRR6145059	k99_5363 	 469
SRR6145059	k99_7852 	 469
SRR6145059	k99_2158 	 469
SRR6145059	k99_1716 	 469
SRR6145059	k99_2344 	 469
SRR6145059	k99_2118 	 469
SRR6145059	k99_3553 	 469
SRR6145059	k99_2331 	 469
SRR6145059	k99_5825 	 469
SRR6145059	k99_4235 	 469
SRR6145059	k99_14305 	 468
SRR6145059	k99_15335 	 468
SRR6145059	k99_6849 	 468
SRR6145059	k99_3578 	 468
SRR6145059	k99_5324 	 468
SRR6145059	k99_8058 	 468
SRR6145059	k99_690 	 468
SRR6145059	k99_190 	 468
SRR6145059	k99_11773 	 468
SRR6145059	k99_13753 	 468
SRR6145059	k99_1722 	 468
SRR6145059	k99_2473 	 468
SRR6145059	k99_15171 	 468
SRR6145059	k99_5160 	 468
SRR6145059	k99_3313 	 468
SRR6145059	k99_4582 	 468
SRR6145059	k99_4542 	 468
SRR6145059	k99_13138 	 467
SRR6145059	k99_12163 	 467
SRR6145059	k99_10058 	 467
SRR6145059	k99_2041 	 467
SRR6145059	k99_14256 	 467
SRR6145059	k99_758 	 467
SRR6145059	k99_1110 	 467
SRR6145059	k99_125 	 467
SRR6145059	k99_3477 	 467
SRR6145059	k99_11098 	 467
SRR6145059	k99_5639 	 467
SRR6145059	k99_2350 	 467
SRR6145059	k99_7577 	 467
SRR6145059	k99_10966 	 467
SRR6145059	k99_14990 	 467
SRR6145059	k99_6236 	 467
SRR6145059	k99_13892 	 467
SRR6145059	k99_7161 	 467
SRR6145059	k99_11871 	 467
SRR6145059	k99_1485 	 467
SRR6145059	k99_9931 	 466
SRR6145059	k99_12823 	 466
SRR6145059	k99_7619 	 466
SRR6145059	k99_8748 	 466
SRR6145059	k99_15574 	 466
SRR6145059	k99_5378 	 466
SRR6145059	k99_2261 	 466
SRR6145059	k99_8762 	 466
SRR6145059	k99_2518 	 466
SRR6145059	k99_1848 	 466
SRR6145059	k99_2245 	 466
SRR6145059	k99_11975 	 466
SRR6145059	k99_1541 	 466
SRR6145059	k99_394 	 466
SRR6145059	k99_12551 	 465
SRR6145059	k99_3055 	 465
SRR6145059	k99_2111 	 465
SRR6145059	k99_681 	 465
SRR6145059	k99_9570 	 465
SRR6145059	k99_15557 	 465
SRR6145059	k99_5418 	 465
SRR6145059	k99_5159 	 465
SRR6145059	k99_4577 	 465
SRR6145059	k99_12399 	 465
SRR6145059	k99_8938 	 465
SRR6145059	k99_10461 	 465
SRR6145059	k99_4224 	 465
SRR6145059	k99_2063 	 465
SRR6145059	k99_14805 	 465
SRR6145059	k99_6016 	 465
SRR6145059	k99_4080 	 465
SRR6145059	k99_9927 	 465
SRR6145059	k99_7696 	 465
SRR6145059	k99_2592 	 465
SRR6145059	k99_13112 	 465
SRR6145059	k99_9619 	 465
SRR6145059	k99_1726 	 465
SRR6145059	k99_10374 	 465
SRR6145059	k99_887 	 465
SRR6145059	k99_4678 	 465
SRR6145059	k99_2842 	 464
SRR6145059	k99_12721 	 464
SRR6145059	k99_13920 	 464
SRR6145059	k99_12336 	 464
SRR6145059	k99_7987 	 464
SRR6145059	k99_8661 	 464
SRR6145059	k99_4109 	 464
SRR6145059	k99_10790 	 464
SRR6145059	k99_11842 	 464
SRR6145059	k99_3575 	 464
SRR6145059	k99_560 	 464
SRR6145059	k99_3153 	 464
SRR6145059	k99_1294 	 464
SRR6145059	k99_1596 	 464
SRR6145059	k99_7247 	 464
SRR6145059	k99_15161 	 464
SRR6145059	k99_13627 	 464
SRR6145059	k99_3178 	 464
SRR6145059	k99_9657 	 464
SRR6145059	k99_1374 	 464
SRR6145059	k99_8008 	 464
SRR6145059	k99_3061 	 464
SRR6145059	k99_12165 	 464
SRR6145059	k99_13411 	 464
SRR6145059	k99_11931 	 464
SRR6145059	k99_15499 	 464
SRR6145059	k99_2194 	 464
SRR6145059	k99_155 	 463
SRR6145059	k99_1909 	 463
SRR6145059	k99_10038 	 463
SRR6145059	k99_14978 	 463
SRR6145059	k99_3143 	 463
SRR6145059	k99_176 	 463
SRR6145059	k99_13246 	 463
SRR6145059	k99_9685 	 463
SRR6145059	k99_11205 	 463
SRR6145059	k99_11463 	 463
SRR6145059	k99_5976 	 463
SRR6145059	k99_3235 	 463
SRR6145059	k99_8248 	 463
SRR6145059	k99_7038 	 463
SRR6145059	k99_4073 	 463
SRR6145059	k99_15442 	 463
SRR6145059	k99_9925 	 463
SRR6145059	k99_7837 	 463
SRR6145059	k99_6369 	 463
SRR6145059	k99_14203 	 463
SRR6145059	k99_5252 	 462
SRR6145059	k99_12506 	 462
SRR6145059	k99_14308 	 462
SRR6145059	k99_15235 	 462
SRR6145059	k99_12978 	 462
SRR6145059	k99_14803 	 462
SRR6145059	k99_6210 	 462
SRR6145059	k99_4650 	 462
SRR6145059	k99_10858 	 462
SRR6145059	k99_10409 	 462
SRR6145059	k99_2085 	 462
SRR6145059	k99_824 	 462
SRR6145059	k99_10305 	 462
SRR6145059	k99_13373 	 462
SRR6145059	k99_5474 	 462
SRR6145059	k99_2435 	 462
SRR6145059	k99_6857 	 462
SRR6145059	k99_14823 	 461
SRR6145059	k99_13132 	 461
SRR6145059	k99_10595 	 461
SRR6145059	k99_6894 	 461
SRR6145059	k99_14571 	 461
SRR6145059	k99_7897 	 461
SRR6145059	k99_4114 	 461
SRR6145059	k99_1463 	 461
SRR6145059	k99_10844 	 461
SRR6145059	k99_2168 	 461
SRR6145059	k99_2976 	 461
SRR6145059	k99_1497 	 461
SRR6145059	k99_4095 	 461
SRR6145059	k99_142 	 461
SRR6145059	k99_10176 	 461
SRR6145059	k99_11090 	 461
SRR6145059	k99_3965 	 461
SRR6145059	k99_1695 	 461
SRR6145059	k99_2687 	 461
SRR6145059	k99_3047 	 461
SRR6145059	k99_20 	 461
SRR6145059	k99_8626 	 461
SRR6145059	k99_8376 	 461
SRR6145059	k99_1284 	 461
SRR6145059	k99_14917 	 460
SRR6145059	k99_129 	 460
SRR6145059	k99_9766 	 460
SRR6145059	k99_13208 	 460
SRR6145059	k99_10692 	 460
SRR6145059	k99_500 	 460
SRR6145059	k99_12949 	 460
SRR6145059	k99_13508 	 460
SRR6145059	k99_10862 	 460
SRR6145059	k99_4865 	 460
SRR6145059	k99_10532 	 460
SRR6145059	k99_6213 	 460
SRR6145059	k99_5789 	 460
SRR6145059	k99_10940 	 460
SRR6145059	k99_7640 	 460
SRR6145059	k99_1400 	 460
SRR6145059	k99_13217 	 460
SRR6145059	k99_16 	 460
SRR6145059	k99_2556 	 460
SRR6145059	k99_5180 	 460
SRR6145059	k99_12780 	 460
SRR6145059	k99_7623 	 460
SRR6145059	k99_10383 	 460
SRR6145059	k99_5818 	 460
SRR6145059	k99_12906 	 460
SRR6145059	k99_4308 	 460
SRR6145059	k99_5057 	 459
SRR6145059	k99_10563 	 459
SRR6145059	k99_2606 	 459
SRR6145059	k99_646 	 459
SRR6145059	k99_4788 	 459
SRR6145059	k99_14292 	 459
SRR6145059	k99_11797 	 459
SRR6145059	k99_13965 	 459
SRR6145059	k99_12781 	 459
SRR6145059	k99_235 	 459
SRR6145059	k99_14758 	 459
SRR6145059	k99_11192 	 459
SRR6145059	k99_3389 	 459
SRR6145059	k99_4356 	 459
SRR6145059	k99_2140 	 459
SRR6145059	k99_9303 	 459
SRR6145059	k99_9805 	 459
SRR6145059	k99_14401 	 459
SRR6145059	k99_12528 	 459
SRR6145059	k99_12852 	 459
SRR6145059	k99_4730 	 459
SRR6145059	k99_6173 	 459
SRR6145059	k99_2036 	 459
SRR6145059	k99_11152 	 459
SRR6145059	k99_13958 	 459
SRR6145059	k99_14672 	 459
SRR6145059	k99_145 	 459
SRR6145059	k99_4726 	 459
SRR6145059	k99_3113 	 459
SRR6145059	k99_4575 	 459
SRR6145059	k99_3175 	 459
SRR6145059	k99_10799 	 459
SRR6145059	k99_2631 	 459
SRR6145059	k99_2383 	 459
SRR6145059	k99_5258 	 459
SRR6145059	k99_3892 	 458
SRR6145059	k99_1554 	 458
SRR6145059	k99_4970 	 458
SRR6145059	k99_4101 	 458
SRR6145059	k99_12876 	 458
SRR6145059	k99_8811 	 458
SRR6145059	k99_6909 	 458
SRR6145059	k99_5716 	 458
SRR6145059	k99_1392 	 458
SRR6145059	k99_7925 	 458
SRR6145059	k99_12242 	 458
SRR6145059	k99_14447 	 458
SRR6145059	k99_9034 	 458
SRR6145059	k99_13953 	 458
SRR6145059	k99_14143 	 458
SRR6145059	k99_10480 	 458
SRR6145059	k99_6731 	 458
SRR6145059	k99_11653 	 458
SRR6145059	k99_6654 	 457
SRR6145059	k99_888 	 457
SRR6145059	k99_6090 	 457
SRR6145059	k99_14849 	 457
SRR6145059	k99_15278 	 457
SRR6145059	k99_11173 	 457
SRR6145059	k99_7399 	 457
SRR6145059	k99_13741 	 457
SRR6145059	k99_533 	 457
SRR6145059	k99_15011 	 457
SRR6145059	k99_9296 	 457
SRR6145059	k99_11720 	 457
SRR6145059	k99_2285 	 457
SRR6145059	k99_12705 	 457
SRR6145059	k99_3708 	 457
SRR6145059	k99_6649 	 457
SRR6145059	k99_14003 	 457
SRR6145059	k99_12401 	 457
SRR6145059	k99_4380 	 457
SRR6145059	k99_10067 	 457
SRR6145059	k99_11678 	 457
SRR6145059	k99_6935 	 457
SRR6145059	k99_8299 	 457
SRR6145059	k99_8629 	 457
SRR6145059	k99_5384 	 457
SRR6145059	k99_3392 	 457
SRR6145059	k99_12142 	 457
SRR6145059	k99_13841 	 457
SRR6145059	k99_13895 	 457
SRR6145059	k99_15476 	 457
SRR6145059	k99_11213 	 457
SRR6145059	k99_3320 	 457
SRR6145059	k99_12494 	 457
SRR6145059	k99_11158 	 457
SRR6145059	k99_14965 	 457
SRR6145059	k99_4756 	 456
SRR6145059	k99_6336 	 456
SRR6145059	k99_715 	 456
SRR6145059	k99_15668 	 456
SRR6145059	k99_3618 	 456
SRR6145059	k99_1534 	 456
SRR6145059	k99_13819 	 456
SRR6145059	k99_5805 	 456
SRR6145059	k99_12149 	 456
SRR6145059	k99_14585 	 456
SRR6145059	k99_14908 	 456
SRR6145059	k99_8560 	 456
SRR6145059	k99_4461 	 456
SRR6145059	k99_11837 	 456
SRR6145059	k99_12885 	 456
SRR6145059	k99_10001 	 456
SRR6145059	k99_2047 	 456
SRR6145059	k99_6229 	 456
SRR6145059	k99_13985 	 456
SRR6145059	k99_4564 	 456
SRR6145059	k99_5884 	 456
SRR6145059	k99_1172 	 456
SRR6145059	k99_3457 	 456
SRR6145059	k99_11705 	 455
SRR6145059	k99_6082 	 455
SRR6145059	k99_2103 	 455
SRR6145059	k99_34 	 455
SRR6145059	k99_1322 	 455
SRR6145059	k99_7754 	 455
SRR6145059	k99_1700 	 455
SRR6145059	k99_6114 	 455
SRR6145059	k99_7259 	 455
SRR6145059	k99_9851 	 455
SRR6145059	k99_925 	 455
SRR6145059	k99_13143 	 455
SRR6145059	k99_14189 	 455
SRR6145059	k99_10923 	 455
SRR6145059	k99_6603 	 455
SRR6145059	k99_11247 	 455
SRR6145059	k99_14703 	 455
SRR6145059	k99_12537 	 455
SRR6145059	k99_15101 	 455
SRR6145059	k99_12895 	 455
SRR6145059	k99_5140 	 455
SRR6145059	k99_15722 	 455
SRR6145059	k99_14072 	 455
SRR6145059	k99_2998 	 455
SRR6145059	k99_1158 	 455
SRR6145059	k99_5810 	 455
SRR6145059	k99_7633 	 455
SRR6145059	k99_7539 	 454
SRR6145059	k99_7032 	 454
SRR6145059	k99_1219 	 454
SRR6145059	k99_8764 	 454
SRR6145059	k99_2814 	 454
SRR6145059	k99_8178 	 454
SRR6145059	k99_3494 	 454
SRR6145059	k99_3090 	 454
SRR6145059	k99_2603 	 454
SRR6145059	k99_13282 	 454
SRR6145059	k99_2508 	 454
SRR6145059	k99_457 	 454
SRR6145059	k99_6644 	 454
SRR6145059	k99_5521 	 454
SRR6145059	k99_6787 	 454
SRR6145059	k99_2970 	 454
SRR6145059	k99_2997 	 453
SRR6145059	k99_6152 	 453
SRR6145059	k99_3046 	 453
SRR6145059	k99_15409 	 453
SRR6145059	k99_7848 	 453
SRR6145059	k99_1020 	 453
SRR6145059	k99_14165 	 453
SRR6145059	k99_3050 	 453
SRR6145059	k99_10952 	 453
SRR6145059	k99_7836 	 453
SRR6145059	k99_13731 	 453
SRR6145059	k99_13131 	 453
SRR6145059	k99_4354 	 453
SRR6145059	k99_8060 	 453
SRR6145059	k99_12515 	 453
SRR6145059	k99_12503 	 453
SRR6145059	k99_15440 	 453
SRR6145059	k99_14288 	 453
SRR6145059	k99_2251 	 453
SRR6145059	k99_3775 	 453
SRR6145059	k99_12275 	 453
SRR6145059	k99_13873 	 453
SRR6145059	k99_7240 	 453
SRR6145059	k99_4856 	 453
SRR6145059	k99_1058 	 452
SRR6145059	k99_8839 	 452
SRR6145059	k99_4167 	 452
SRR6145059	k99_14642 	 452
SRR6145059	k99_3705 	 452
SRR6145059	k99_7682 	 452
SRR6145059	k99_13539 	 452
SRR6145059	k99_1687 	 452
SRR6145059	k99_833 	 452
SRR6145059	k99_10792 	 452
SRR6145059	k99_103 	 452
SRR6145059	k99_8061 	 452
SRR6145059	k99_14017 	 452
SRR6145059	k99_6589 	 452
SRR6145059	k99_3446 	 452
SRR6145059	k99_4454 	 452
SRR6145059	k99_13686 	 452
SRR6145059	k99_12835 	 452
SRR6145059	k99_15163 	 452
SRR6145059	k99_7406 	 452
SRR6145059	k99_15077 	 452
SRR6145059	k99_4427 	 452
SRR6145059	k99_4366 	 452
SRR6145059	k99_9512 	 452
SRR6145059	k99_13440 	 452
SRR6145059	k99_875 	 452
SRR6145059	k99_12709 	 452
SRR6145059	k99_12593 	 452
SRR6145059	k99_3470 	 452
SRR6145059	k99_12570 	 452
SRR6145059	k99_7942 	 452
SRR6145059	k99_761 	 451
SRR6145059	k99_7547 	 451
SRR6145059	k99_3140 	 451
SRR6145059	k99_133 	 451
SRR6145059	k99_598 	 451
SRR6145059	k99_4706 	 451
SRR6145059	k99_14998 	 451
SRR6145059	k99_14242 	 451
SRR6145059	k99_13359 	 451
SRR6145059	k99_3254 	 451
SRR6145059	k99_11555 	 451
SRR6145059	k99_10382 	 451
SRR6145059	k99_4202 	 451
SRR6145059	k99_3104 	 451
SRR6145059	k99_3345 	 451
SRR6145059	k99_495 	 451
SRR6145059	k99_15131 	 451
SRR6145059	k99_11052 	 451
SRR6145059	k99_3415 	 451
SRR6145059	k99_139 	 451
SRR6145059	k99_8122 	 451
SRR6145059	k99_5105 	 451
SRR6145059	k99_11707 	 451
SRR6145059	k99_9739 	 451
SRR6145059	k99_14296 	 451
SRR6145059	k99_1430 	 450
SRR6145059	k99_5025 	 450
SRR6145059	k99_2969 	 450
SRR6145059	k99_14423 	 450
SRR6145059	k99_10610 	 450
SRR6145059	k99_3615 	 450
SRR6145059	k99_919 	 450
SRR6145059	k99_9833 	 450
SRR6145059	k99_14221 	 450
SRR6145059	k99_8983 	 450
SRR6145059	k99_11456 	 450
SRR6145059	k99_5588 	 450
SRR6145059	k99_4334 	 450
SRR6145059	k99_2948 	 450
SRR6145059	k99_10497 	 450
SRR6145059	k99_3600 	 450
SRR6145059	k99_930 	 450
SRR6145059	k99_2358 	 450
SRR6145059	k99_12563 	 450
SRR6145059	k99_15195 	 450
SRR6145059	k99_5871 	 450
SRR6145059	k99_5975 	 450
SRR6145059	k99_1881 	 450
SRR6145059	k99_12530 	 450
SRR6145059	k99_4907 	 450
SRR6145059	k99_12004 	 450
SRR6145059	k99_3329 	 450
SRR6145059	k99_14393 	 450
SRR6145059	k99_13864 	 450
SRR6145059	k99_4006 	 450
SRR6145059	k99_6519 	 450
SRR6145059	k99_11801 	 450
SRR6145059	k99_1626 	 450
SRR6145059	k99_6269 	 450
SRR6145059	k99_4752 	 450
SRR6145059	k99_3569 	 450
SRR6145059	k99_732 	 450
SRR6145059	k99_543 	 450
SRR6145059	k99_13943 	 450
SRR6145059	k99_4815 	 450
SRR6145059	k99_14907 	 450
SRR6145059	k99_5933 	 450
SRR6145059	k99_12334 	 450
SRR6145059	k99_3064 	 450
SRR6145059	k99_2426 	 450
SRR6145059	k99_10161 	 449
SRR6145059	k99_4213 	 449
SRR6145059	k99_9245 	 449
SRR6145059	k99_7486 	 449
SRR6145059	k99_5929 	 449
SRR6145059	k99_3237 	 449
SRR6145059	k99_8829 	 449
SRR6145059	k99_5381 	 449
SRR6145059	k99_10379 	 449
SRR6145059	k99_1235 	 449
SRR6145059	k99_4090 	 449
SRR6145059	k99_11250 	 449
SRR6145059	k99_13870 	 449
SRR6145059	k99_247 	 449
SRR6145059	k99_12174 	 449
SRR6145059	k99_11510 	 449
SRR6145059	k99_2576 	 449
SRR6145059	k99_5028 	 449
SRR6145059	k99_10717 	 449
SRR6145059	k99_13305 	 449
SRR6145059	k99_14033 	 449
SRR6145059	k99_10856 	 449
SRR6145059	k99_12015 	 449
SRR6145059	k99_13516 	 449
SRR6145059	k99_14047 	 449
SRR6145059	k99_4386 	 449
SRR6145059	k99_7728 	 449
SRR6145059	k99_1904 	 448
SRR6145059	k99_1196 	 448
SRR6145059	k99_8361 	 448
SRR6145059	k99_5205 	 448
SRR6145059	k99_1953 	 448
SRR6145059	k99_9650 	 448
SRR6145059	k99_4952 	 448
SRR6145059	k99_4171 	 448
SRR6145059	k99_3428 	 448
SRR6145059	k99_456 	 448
SRR6145059	k99_15385 	 448
SRR6145059	k99_9898 	 448
SRR6145059	k99_11753 	 448
SRR6145059	k99_2718 	 448
SRR6145059	k99_14191 	 448
SRR6145059	k99_6798 	 448
SRR6145059	k99_8164 	 448
SRR6145059	k99_3881 	 448
SRR6145059	k99_12408 	 448
SRR6145059	k99_5248 	 448
SRR6145059	k99_10259 	 448
SRR6145059	k99_2949 	 448
SRR6145059	k99_11760 	 448
SRR6145059	k99_1843 	 448
SRR6145059	k99_5524 	 448
SRR6145059	k99_11591 	 448
SRR6145059	k99_11726 	 447
SRR6145059	k99_3525 	 447
SRR6145059	k99_7686 	 447
SRR6145059	k99_11087 	 447
SRR6145059	k99_12976 	 447
SRR6145059	k99_655 	 447
SRR6145059	k99_13025 	 447
SRR6145059	k99_13372 	 447
SRR6145059	k99_2334 	 447
SRR6145059	k99_10623 	 447
SRR6145059	k99_8761 	 447
SRR6145059	k99_5170 	 447
SRR6145059	k99_2595 	 447
SRR6145059	k99_14328 	 447
SRR6145059	k99_12177 	 447
SRR6145059	k99_14077 	 447
SRR6145059	k99_14321 	 447
SRR6145059	k99_14163 	 447
SRR6145059	k99_14286 	 447
SRR6145059	k99_766 	 446
SRR6145059	k99_3004 	 446
SRR6145059	k99_44 	 446
SRR6145059	k99_13724 	 446
SRR6145059	k99_1431 	 446
SRR6145059	k99_2937 	 446
SRR6145059	k99_14964 	 446
SRR6145059	k99_11966 	 446
SRR6145059	k99_703 	 446
SRR6145059	k99_14268 	 446
SRR6145059	k99_11117 	 446
SRR6145059	k99_4470 	 446
SRR6145059	k99_14079 	 446
SRR6145059	k99_14 	 446
SRR6145059	k99_306 	 446
SRR6145059	k99_3665 	 446
SRR6145059	k99_7595 	 446
SRR6145059	k99_14304 	 446
SRR6145059	k99_4953 	 446
SRR6145059	k99_9325 	 446
SRR6145059	k99_293 	 446
SRR6145059	k99_8277 	 446
SRR6145059	k99_1940 	 446
SRR6145059	k99_9081 	 446
SRR6145059	k99_13915 	 446
SRR6145059	k99_13057 	 446
SRR6145059	k99_14110 	 445
SRR6145059	k99_791 	 445
SRR6145059	k99_13311 	 445
SRR6145059	k99_10339 	 445
SRR6145059	k99_15650 	 445
SRR6145059	k99_6645 	 445
SRR6145059	k99_8738 	 445
SRR6145059	k99_5135 	 445
SRR6145059	k99_8042 	 445
SRR6145059	k99_7327 	 445
SRR6145059	k99_8848 	 445
SRR6145059	k99_8148 	 445
SRR6145059	k99_6490 	 445
SRR6145059	k99_3201 	 445
SRR6145059	k99_6614 	 445
SRR6145059	k99_13772 	 445
SRR6145059	k99_13971 	 445
SRR6145059	k99_7734 	 445
SRR6145059	k99_2887 	 445
SRR6145059	k99_12504 	 445
SRR6145059	k99_9468 	 445
SRR6145059	k99_9032 	 445
SRR6145059	k99_5561 	 445
SRR6145059	k99_5347 	 445
SRR6145059	k99_14700 	 445
SRR6145059	k99_12314 	 445
SRR6145059	k99_3667 	 445
SRR6145059	k99_3308 	 445
SRR6145059	k99_15634 	 445
SRR6145059	k99_12974 	 445
SRR6145059	k99_3506 	 445
SRR6145059	k99_8963 	 445
SRR6145059	k99_5045 	 445
SRR6145059	k99_6417 	 445
SRR6145059	k99_10588 	 445
SRR6145059	k99_5629 	 444
SRR6145059	k99_1770 	 444
SRR6145059	k99_4321 	 444
SRR6145059	k99_14278 	 444
SRR6145059	k99_14452 	 444
SRR6145059	k99_9028 	 444
SRR6145059	k99_8619 	 444
SRR6145059	k99_5540 	 444
SRR6145059	k99_2905 	 444
SRR6145059	k99_12319 	 444
SRR6145059	k99_8100 	 444
SRR6145059	k99_126 	 444
SRR6145059	k99_5233 	 444
SRR6145059	k99_4800 	 444
SRR6145059	k99_12150 	 444
SRR6145059	k99_5346 	 444
SRR6145059	k99_10253 	 444
SRR6145059	k99_1283 	 444
SRR6145059	k99_2797 	 444
SRR6145059	k99_13383 	 444
SRR6145059	k99_13808 	 444
SRR6145059	k99_13770 	 444
SRR6145059	k99_12903 	 444
SRR6145059	k99_776 	 444
SRR6145059	k99_8211 	 444
SRR6145059	k99_11928 	 444
SRR6145059	k99_6800 	 444
SRR6145059	k99_860 	 443
SRR6145059	k99_9198 	 443
SRR6145059	k99_11850 	 443
SRR6145059	k99_6293 	 443
SRR6145059	k99_5834 	 443
SRR6145059	k99_14376 	 443
SRR6145059	k99_9012 	 443
SRR6145059	k99_1882 	 443
SRR6145059	k99_14909 	 443
SRR6145059	k99_12330 	 443
SRR6145059	k99_9022 	 443
SRR6145059	k99_14462 	 443
SRR6145059	k99_288 	 443
SRR6145059	k99_6262 	 443
SRR6145059	k99_2939 	 443
SRR6145059	k99_3426 	 443
SRR6145059	k99_11182 	 443
