sample	contig	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids	taxid	name
SRR6145059	k99_15749	deepbgc	0.1.0	deepbgc	k99_15749_43644-60575.1	43644	60575	16931	16	36	9	0.82265	antibacterial	0.6	0.18	0.25	0.18	NA	0.08	0.11	0.16	0.13	0.06	0.38	0.09	k99_15749_k99_15749_46;k99_15749_k99_15749_47;k99_15749_k99_15749_48;k99_15749_k99_15749_49;k99_15749_k99_15749_50;k99_15749_k99_15749_51;k99_15749_k99_15749_52;k99_15749_k99_15749_53;k99_15749_k99_15749_54;k99_15749_k99_15749_55;k99_15749_k99_15749_56;k99_15749_k99_15749_57;k99_15749_k99_15749_58;k99_15749_k99_15749_59;k99_15749_k99_15749_60;k99_15749_k99_15749_61	PF00106;PF07993;PF02401;PF02719;PF01370;PF04321;PF04055;PF00494;PF00535	PF00701;PF01464;PF13545;PF13551;PF12802;PF00027;PF06127;PF00892;PF10017;PF00708;PF00291;PF01370;PF04321;PF05368;PF02719;PF00106;PF16363;PF01073;PF13460;PF07993;PF13632;PF13506;PF13641;PF00535;PF13704;PF00494;PF02401;PF04055;PF13394;PF13353;PF11946;PF05494;PF03176;PF10101;PF12349;PF04333	134537	Paraburkholderia fungorum
SRR6145059	k99_10536	deepbgc	0.1.0	deepbgc	k99_10536_1-2070.1	1	2070	2069	2	10	0	0.63837	antibacterial	0.82	0.09	0.17	0.31	NA	0	0.08	0.26	0.29	0.18	0.03	0.21	k99_10536_k99_10536_1;k99_10536_k99_10536_2	NA	PF04198;PF01913;PF13545;PF12802;PF13412;PF13518;PF13384;PF04545;PF13936;PF02126	1747	Cutibacterium acnes
SRR6145059	k99_10536	deepbgc	0.1.0	deepbgc	k99_10536_2725-3613.1	2725	3613	888	1	1	0	0.51563	antibacterial	0.8	0.06	0.16	0.25	NA	0	0.09	0.11	0.3	0.21	0.03	0.32	k99_10536_k99_10536_4	NA	PF01261	1747	Cutibacterium acnes
SRR6145059	k99_8732	deepbgc	0.1.0	deepbgc	k99_8732_7696-9641.1	7696	9641	1945	2	3	0	0.51914	antibacterial	0.72	0.06	0.24	0.41	Polyketide	0	0	0.07	0.87	0.01	0.03	0.06	k99_8732_k99_8732_7;k99_8732_k99_8732_8	NA	PF07690;PF06779;PF02627	134537	Paraburkholderia fungorum
SRR6145059	k99_14946	deepbgc	0.1.0	deepbgc	k99_14946_9231-9804.1	9231	9804	573	1	1	0	0.585	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_14946_k99_14946_9	NA	PF11253	1747	Cutibacterium acnes
SRR6145059	k99_5020	deepbgc	0.1.0	deepbgc	k99_5020_1344-4246.1	1344	4246	2902	2	6	2	0.54129	NA	0.42	0.13	0.42	0.13	NA	0.02	0.27	0.48	0.05	0.06	0.07	0.09	k99_5020_k99_5020_3;k99_5020_k99_5020_4	PF00202;PF00155	PF00202;PF00155;PF00392;PF00155;PF00266;PF12897	134537	Paraburkholderia fungorum
SRR6145059	k99_5020	deepbgc	0.1.0	deepbgc	k99_5020_5067-17379.1	5067	17379	12312	12	17	3	0.66766	NA	0.35	0.23	0.24	0.01	NA	0.02	0.13	0.39	0.04	0.16	0.03	0.25	k99_5020_k99_5020_6;k99_5020_k99_5020_7;k99_5020_k99_5020_8;k99_5020_k99_5020_9;k99_5020_k99_5020_10;k99_5020_k99_5020_11;k99_5020_k99_5020_12;k99_5020_k99_5020_13;k99_5020_k99_5020_14;k99_5020_k99_5020_15;k99_5020_k99_5020_16;k99_5020_k99_5020_17	PF00155;PF08242;PF08241	PF03372;PF03631;PF04675;PF01068;PF04679;PF00155;PF00266;PF00392;PF00563;PF00392;PF00155;PF04138;PF13489;PF13847;PF08241;PF08242;PF13649	134537	Paraburkholderia fungorum
SRR6145059	k99_3803	deepbgc	0.1.0	deepbgc	k99_3803_1-1876.1	1	1876	1875	2	6	3	0.64739	NA	0.47	0.13	0.42	0.17	Polyketide	0	0.13	0.24	0.52	0.06	0.02	0.08	k99_3803_k99_3803_1;k99_3803_k99_3803_2	PF00171;PF01266;PF00107	PF00171;PF16912;PF13602;PF00107;PF13241;PF01266	1234380	Cutibacterium acnes C1
SRR6145059	k99_3373	deepbgc	0.1.0	deepbgc	k99_3373_224-3213.1	224	3213	2989	3	3	0	0.6527	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_3373_k99_3373_1;k99_3373_k99_3373_2;k99_3373_k99_3373_3	NA	PF08450;PF03928;PF01274	134537	Paraburkholderia fungorum
SRR6145059	k99_1630	deepbgc	0.1.0	deepbgc	k99_1630_10-997.1	10	997	987	1	1	0	0.59379	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.34	0.21	0.03	0.31	k99_1630_k99_1630_1	NA	PF01717	1747	Cutibacterium acnes
SRR6145059	k99_9629	deepbgc	0.1.0	deepbgc	k99_9629_0-414.1	0	414	414	1	2	0	0.54254	antibacterial-antifungal	0.78	0.02	0.2	0.63	Polyketide	0	0.01	0.02	0.94	0.03	0	0.01	k99_9629_k99_9629_1	NA	PF07690;PF00083	134537	Paraburkholderia fungorum
SRR6145059	k99_9629	deepbgc	0.1.0	deepbgc	k99_9629_3733-23957.1	3733	23957	20224	24	38	4	0.69137	antibacterial	0.62	0.09	0.28	0.2	Polyketide	0	0.06	0.3	0.56	0.02	0.02	0.05	k99_9629_k99_9629_5;k99_9629_k99_9629_6;k99_9629_k99_9629_7;k99_9629_k99_9629_8;k99_9629_k99_9629_9;k99_9629_k99_9629_10;k99_9629_k99_9629_11;k99_9629_k99_9629_12;k99_9629_k99_9629_13;k99_9629_k99_9629_14;k99_9629_k99_9629_15;k99_9629_k99_9629_16;k99_9629_k99_9629_17;k99_9629_k99_9629_18;k99_9629_k99_9629_19;k99_9629_k99_9629_20;k99_9629_k99_9629_21;k99_9629_k99_9629_22;k99_9629_k99_9629_23;k99_9629_k99_9629_24;k99_9629_k99_9629_25;k99_9629_k99_9629_26;k99_9629_k99_9629_27;k99_9629_k99_9629_28	PF01370;PF00171;PF00106;PF08659	PF00389;PF02826;PF03446;PF00596;PF03737;PF07690;PF00083;PF03551;PF07729;PF00106;PF08659;PF01370;PF13561;PF02417;PF02417;PF01411;PF07973;PF02311;PF12833;PF00165;PF03737;PF04909;PF11700;PF06779;PF07690;PF03466;PF00126;PF13556;PF03466;PF00171;PF00083;PF07690;PF05977;PF06779;PF00267;PF13609;PF05899;PF07883	134537	Paraburkholderia fungorum
SRR6145059	k99_11453	deepbgc	0.1.0	deepbgc	k99_11453_2-1713.1	2	1713	1711	4	3	0	0.59653	antibacterial	0.84	0.05	0.2	0.25	NA	0	0.11	0.1	0.31	0.2	0.03	0.3	k99_11453_k99_11453_1;k99_11453_k99_11453_2;k99_11453_k99_11453_3;k99_11453_k99_11453_4	NA	PF03588;PF04954;PF02673	1747	Cutibacterium acnes
SRR6145059	k99_15535	deepbgc	0.1.0	deepbgc	k99_15535_21212-21530.1	21212	21530	318	1	1	0	0.50066	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_15535_k99_15535_18	NA	PF00893	134537	Paraburkholderia fungorum
SRR6145059	k99_15535	deepbgc	0.1.0	deepbgc	k99_15535_22324-29376.1	22324	29376	7052	7	13	1	0.67193	antibacterial	0.63	0.07	0.17	0.33	NA	0.02	0.02	0.48	0.36	0.02	0.03	0.1	k99_15535_k99_15535_20;k99_15535_k99_15535_21;k99_15535_k99_15535_22;k99_15535_k99_15535_23;k99_15535_k99_15535_24;k99_15535_k99_15535_25;k99_15535_k99_15535_26	PF00202	PF13347;PF07690;PF00083;PF05977;PF12832;PF16859;PF08359;PF00440;PF13714;PF02566;PF02627;PF00202;PF03417	134537	Paraburkholderia fungorum
SRR6145059	k99_13319	deepbgc	0.1.0	deepbgc	k99_13319_686-1553.1	686	1553	867	1	1	0	0.52198	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_13319_k99_13319_2	NA	PF00482	1747	Cutibacterium acnes
SRR6145059	k99_964	deepbgc	0.1.0	deepbgc	k99_964_0-1491.1	0	1491	1491	1	1	1	0.57081	antibacterial	0.89	0.06	0.16	0.23	NA	0	0.03	0.29	0.12	0.39	0.01	0.18	k99_964_k99_964_1	PF04055	PF04055	1234380	Cutibacterium acnes C1
SRR6145059	k99_13130	deepbgc	0.1.0	deepbgc	k99_13130_227-3410.1	227	3410	3183	3	5	1	0.66999	antibacterial	0.83	0.07	0.19	0.26	Other	0	0.01	0.58	0.02	0.02	0	0.37	k99_13130_k99_13130_1;k99_13130_k99_13130_2;k99_13130_k99_13130_3	PF00202	PF00202;PF00383;PF14437;PF01872;PF00677	134537	Paraburkholderia fungorum
SRR6145059	k99_13130	deepbgc	0.1.0	deepbgc	k99_13130_5437-22799.1	5437	22799	17362	17	29	5	0.60196	antibacterial	0.6	0.26	0.13	0.09	NA	0.07	0.17	0.44	0.15	0.09	0.15	0.02	k99_13130_k99_13130_6;k99_13130_k99_13130_7;k99_13130_k99_13130_8;k99_13130_k99_13130_9;k99_13130_k99_13130_10;k99_13130_k99_13130_11;k99_13130_k99_13130_12;k99_13130_k99_13130_13;k99_13130_k99_13130_14;k99_13130_k99_13130_15;k99_13130_k99_13130_16;k99_13130_k99_13130_17;k99_13130_k99_13130_18;k99_13130_k99_13130_19;k99_13130_k99_13130_20;k99_13130_k99_13130_21;k99_13130_k99_13130_22	PF01488;PF01041;PF01408;PF00155;PF04055	PF01029;PF00155;PF00266;PF01053;PF01041;PF01464;PF01977;PF01810;PF11780;PF00291;PF10727;PF03807;PF01408;PF02826;PF03446;PF01488;PF10728;PF07110;PF02325;PF02390;PF13649;PF02673;PF07273;PF04055;PF06969;PF06779;PF07690;PF13347;PF03137	134537	Paraburkholderia fungorum
SRR6145059	k99_4215	deepbgc	0.1.0	deepbgc	k99_4215_1194-2274.1	1194	2274	1080	2	5	0	0.56382	antibacterial	0.67	0.07	0.16	0.36	Polyketide	0.02	0.01	0.26	0.67	0.01	0.02	0.04	k99_4215_k99_4215_2;k99_4215_k99_4215_3	NA	PF13347;PF07690;PF12832;PF01595;PF13347	1747	Cutibacterium acnes
SRR6145059	k99_12009	deepbgc	0.1.0	deepbgc	k99_12009_72-9143.1	72	9143	9071	8	10	2	0.62515	antibacterial-antifungal	0.67	0.06	0.18	0.61	Polyketide	0.03	0.02	0.14	0.72	0.05	0	0.04	k99_12009_k99_12009_1;k99_12009_k99_12009_2;k99_12009_k99_12009_3;k99_12009_k99_12009_4;k99_12009_k99_12009_5;k99_12009_k99_12009_6;k99_12009_k99_12009_7;k99_12009_k99_12009_8	PF00248;PF01636	PF16357;PF03929;PF12969;PF01841;PF01636;PF07690;PF00083;PF00248;PF07350;PF05721	134537	Paraburkholderia fungorum
SRR6145059	k99_13407	deepbgc	0.1.0	deepbgc	k99_13407_2-7043.1	2	7043	7041	5	18	4	0.65105	antibacterial	0.5	0.23	0.23	0.19	Polyketide	0.08	0.1	0.16	0.5	0.05	0.21	0	k99_13407_k99_13407_1;k99_13407_k99_13407_2;k99_13407_k99_13407_3;k99_13407_k99_13407_4;k99_13407_k99_13407_5	PF04321;PF02719;PF01370;PF07993	PF12051;PF12698;PF00873;PF03176;PF12349;PF02460;PF00440;PF13977;PF16859;PF16363;PF01370;PF02719;PF07993;PF04321;PF01073;PF13460;PF05368;PF07730	1747	Cutibacterium acnes
SRR6145059	k99_13408	deepbgc	0.1.0	deepbgc	k99_13408_0-2425.1	0	2425	2425	2	2	1	0.7174	antibacterial	0.78	0.03	0.21	0.14	NA	0	0.22	0.24	0.32	0.1	0.01	0.11	k99_13408_k99_13408_1;k99_13408_k99_13408_2	PF00501	PF02852;PF00501	1270	Micrococcus luteus
SRR6145059	k99_1571	deepbgc	0.1.0	deepbgc	k99_1571_168-1587.1	168	1587	1419	1	1	0	0.52431	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_1571_k99_1571_2	NA	PF13224	1747	Cutibacterium acnes
SRR6145059	k99_2550	deepbgc	0.1.0	deepbgc	k99_2550_17-1187.1	17	1187	1170	1	1	0	0.59506	antibacterial	0.86	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2550_k99_2550_1	NA	PF09594	1747	Cutibacterium acnes
SRR6145059	k99_11457	deepbgc	0.1.0	deepbgc	k99_11457_0-606.1	0	606	606	1	3	0	0.53278	antibacterial	0.81	0.08	0.09	0.29	NA	0	0.12	0.1	0.25	0.31	0.04	0.23	k99_11457_k99_11457_1	NA	PF00196;PF13384;PF00072	1270	Micrococcus luteus
SRR6145059	k99_4219	deepbgc	0.1.0	deepbgc	k99_4219_409-2335.1	409	2335	1926	1	1	1	0.6063	antibacterial	0.78	0.03	0.21	0.14	NA	0	0.22	0.24	0.32	0.1	0.01	0.11	k99_4219_k99_4219_2	PF00501	PF00501	1747	Cutibacterium acnes
SRR6145059	k99_7991	deepbgc	0.1.0	deepbgc	k99_7991_1-1249.1	1	1249	1248	1	1	0	0.55145	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_7991_k99_7991_1	NA	PF00754	1747	Cutibacterium acnes
SRR6145059	k99_11843	deepbgc	0.1.0	deepbgc	k99_11843_2-1067.1	2	1067	1065	2	3	0	0.66921	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_11843_k99_11843_1;k99_11843_k99_11843_2	NA	PF04978;PF12867;PF10003	1270	Micrococcus luteus
SRR6145059	k99_13003	deepbgc	0.1.0	deepbgc	k99_13003_398-4310.1	398	4310	3912	4	7	1	0.65623	antibacterial	0.79	0.11	0.22	0.25	NA	0	0.05	0.24	0.17	0.14	0.33	0.14	k99_13003_k99_13003_1;k99_13003_k99_13003_2;k99_13003_k99_13003_3;k99_13003_k99_13003_4	PF02585	PF13714;PF00463;PF12804;PF01128;PF02776;PF02775;PF02585	134537	Paraburkholderia fungorum
SRR6145059	k99_13003	deepbgc	0.1.0	deepbgc	k99_13003_6222-6927.1	6222	6927	705	1	5	3	0.53393	antibacterial	0.82	0.06	0.17	0.33	Polyketide	0	0	0.01	0.79	0.01	0.01	0.19	k99_13003_k99_13003_6	PF01370;PF00106;PF08659	PF00106;PF13561;PF08659;PF13460;PF01370	134537	Paraburkholderia fungorum
SRR6145059	k99_11183	deepbgc	0.1.0	deepbgc	k99_11183_113-3929.1	113	3929	3816	4	6	1	0.58989	antibacterial	0.89	0.06	0.18	0.22	NA	0.01	0.05	0.44	0.2	0.13	0.03	0.2	k99_11183_k99_11183_1;k99_11183_k99_11183_2;k99_11183_k99_11183_3;k99_11183_k99_11183_4	PF01553	PF12706;PF13483;PF00753;PF01474;PF01553;PF01553	1747	Cutibacterium acnes
SRR6145059	k99_11096	deepbgc	0.1.0	deepbgc	k99_11096_291-2392.1	291	2392	2101	2	4	2	0.77205	antibacterial	0.92	0.02	0.04	0.07	Polyketide	0	0.18	0.23	0.62	0	0	0	k99_11096_k99_11096_2;k99_11096_k99_11096_3	PF00501;PF00378	PF13193;PF00501;PF00378;PF16113	1747	Cutibacterium acnes
SRR6145059	k99_13076	deepbgc	0.1.0	deepbgc	k99_13076_1-1074.1	1	1074	1073	2	7	0	0.59048	antibacterial	0.54	0.08	0.12	0.29	Polyketide	0	0.01	0.4	0.5	0.06	0.02	0.03	k99_13076_k99_13076_1;k99_13076_k99_13076_2	NA	PF13347;PF07690;PF13542;PF09339;PF00440;PF13560;PF00356	1747	Cutibacterium acnes
SRR6145059	k99_5204	deepbgc	0.1.0	deepbgc	k99_5204_1-793.1	1	793	792	1	1	1	0.59635	antibacterial	0.87	0.07	0.17	0.25	NA	0	0.08	0.1	0.32	0.22	0.04	0.3	k99_5204_k99_5204_1	PF02894	PF02894	33010	Cutibacterium avidum
SRR6145059	k99_13239	deepbgc	0.1.0	deepbgc	k99_13239_2700-3558.1	2700	3558	858	1	1	0	0.5198	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_13239_k99_13239_2	NA	PF13672	1747	Cutibacterium acnes
SRR6145059	k99_8564	deepbgc	0.1.0	deepbgc	k99_8564_0-1009.1	0	1009	1009	2	3	0	0.53862	antibacterial	0.73	0.05	0.16	0.26	NA	0	0.08	0.23	0.2	0.2	0	0.31	k99_8564_k99_8564_1;k99_8564_k99_8564_2	NA	PF00092;PF13519;PF13191	1747	Cutibacterium acnes
SRR6145059	k99_2872	deepbgc	0.1.0	deepbgc	k99_2872_1-732.1	1	732	731	2	2	1	0.61269	antibacterial	0.83	0.06	0.17	0.3	NA	0	0.11	0.08	0.32	0.2	0.03	0.31	k99_2872_k99_2872_1;k99_2872_k99_2872_2	PF00171	PF00171;PF11222	1747	Cutibacterium acnes
SRR6145059	k99_10877	deepbgc	0.1.0	deepbgc	k99_10877_253-727.1	253	727	474	1	1	0	0.55136	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.08	0.14	0.32	0.18	0.03	0.29	k99_10877_k99_10877_1	NA	PF01425	1747	Cutibacterium acnes
SRR6145059	k99_9559	deepbgc	0.1.0	deepbgc	k99_9559_2-2297.1	2	2297	2295	1	1	0	0.50366	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.32	0.22	0.03	0.32	k99_9559_k99_9559_1	NA	PF00873	134537	Paraburkholderia fungorum
SRR6145059	k99_14867	deepbgc	0.1.0	deepbgc	k99_14867_63-894.1	63	894	831	1	1	1	0.75376	antibacterial	0.83	0.06	0.15	0.25	NA	0	0.09	0.07	0.26	0.16	0.07	0.44	k99_14867_k99_14867_1	PF01593	PF01593	1270	Micrococcus luteus
SRR6145059	k99_5949	deepbgc	0.1.0	deepbgc	k99_5949_2-1031.1	2	1031	1029	1	1	0	0.56394	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_5949_k99_5949_1	NA	PF02653	1747	Cutibacterium acnes
SRR6145059	k99_10713	deepbgc	0.1.0	deepbgc	k99_10713_1-1036.1	1	1036	1035	2	7	1	0.6431	antibacterial	0.59	0.07	0.25	0.22	NA	0	0.18	0.37	0.17	0.21	0.01	0.07	k99_10713_k99_10713_1;k99_10713_k99_10713_2	PF00155	PF00155;PF00196;PF04545;PF08281;PF13518;PF13384;PF00072	1270	Micrococcus luteus
SRR6145059	k99_2388	deepbgc	0.1.0	deepbgc	k99_2388_2-2247.1	2	2247	2245	4	3	0	0.59482	antibacterial	0.86	0.07	0.15	0.25	NA	0	0.09	0.07	0.33	0.23	0.04	0.3	k99_2388_k99_2388_1;k99_2388_k99_2388_2;k99_2388_k99_2388_3;k99_2388_k99_2388_4	NA	PF00294;PF01081;PF02826	1747	Cutibacterium acnes
SRR6145059	k99_11847	deepbgc	0.1.0	deepbgc	k99_11847_51-1221.1	51	1221	1170	1	1	0	0.59024	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_11847_k99_11847_1	NA	PF13515	1270	Micrococcus luteus
SRR6145059	k99_15756	deepbgc	0.1.0	deepbgc	k99_15756_144-63749.1	144	63749	63605	54	117	21	0.90195	NA	0.45	0.33	0.12	0.15	Saccharide	0.01	0.04	0.07	0.11	0	0.77	0.01	k99_15756_k99_15756_1;k99_15756_k99_15756_2;k99_15756_k99_15756_3;k99_15756_k99_15756_4;k99_15756_k99_15756_5;k99_15756_k99_15756_6;k99_15756_k99_15756_7;k99_15756_k99_15756_8;k99_15756_k99_15756_9;k99_15756_k99_15756_10;k99_15756_k99_15756_11;k99_15756_k99_15756_12;k99_15756_k99_15756_13;k99_15756_k99_15756_14;k99_15756_k99_15756_15;k99_15756_k99_15756_16;k99_15756_k99_15756_17;k99_15756_k99_15756_18;k99_15756_k99_15756_19;k99_15756_k99_15756_20;k99_15756_k99_15756_21;k99_15756_k99_15756_22;k99_15756_k99_15756_23;k99_15756_k99_15756_24;k99_15756_k99_15756_25;k99_15756_k99_15756_26;k99_15756_k99_15756_27;k99_15756_k99_15756_28;k99_15756_k99_15756_29;k99_15756_k99_15756_30;k99_15756_k99_15756_31;k99_15756_k99_15756_32;k99_15756_k99_15756_33;k99_15756_k99_15756_34;k99_15756_k99_15756_35;k99_15756_k99_15756_36;k99_15756_k99_15756_37;k99_15756_k99_15756_38;k99_15756_k99_15756_39;k99_15756_k99_15756_40;k99_15756_k99_15756_41;k99_15756_k99_15756_42;k99_15756_k99_15756_43;k99_15756_k99_15756_44;k99_15756_k99_15756_45;k99_15756_k99_15756_46;k99_15756_k99_15756_47;k99_15756_k99_15756_48;k99_15756_k99_15756_49;k99_15756_k99_15756_50;k99_15756_k99_15756_51;k99_15756_k99_15756_52;k99_15756_k99_15756_53;k99_15756_k99_15756_54	PF00534;PF07993;PF04932;PF01757;PF01266;PF02563;PF02706;PF01553;PF02719;PF00561;PF01494;PF02585;PF01370;PF01943;PF01050;PF02397;PF00106;PF00483;PF08659;PF02737;PF04321	PF12833;PF00165;PF00106;PF02737;PF08659;PF13561;PF13520;PF00324;PF13439;PF13579;PF13477;PF00534;PF13692;PF13517;PF00652;PF02585;PF00293;PF01965;PF00165;PF12833;PF00483;PF12804;PF01050;PF07883;PF13727;PF02397;PF02563;PF10531;PF02706;PF17045;PF13807;PF01656;PF13614;PF01370;PF16363;PF04321;PF02719;PF04321;PF01370;PF13460;PF16363;PF00534;PF13692;PF13579;PF13439;PF00534;PF13692;PF01494;PF07992;PF01266;PF13450;PF05199;PF13524;PF00534;PF13692;PF13439;PF13579;PF04932;PF01757;PF00534;PF13692;PF01943;PF13440;PF01554;PF14667;PF13439;PF13579;PF13477;PF00534;PF13692;PF13240;PF13442;PF09118;PF13964;PF00652;PF14200;PF02630;PF02129;PF12697;PF12146;PF00561;PF00166;PF00118;PF01583;PF13238;PF13671;PF08433;PF06414;PF08543;PF00301;PF02622;PF03652;PF00156;PF14681;PF02729;PF00185;PF01979;PF07969;PF01553;PF00149;PF04127;PF04321;PF16363;PF01370;PF00106;PF01073;PF13460;PF02719;PF07993;PF01370;PF04321;PF02719;PF16363;PF01073;PF07993;PF00483;PF12804	134537	Paraburkholderia fungorum
SRR6145059	k99_2137	deepbgc	0.1.0	deepbgc	k99_2137_1-1090.1	1	1090	1089	1	1	0	0.55994	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2137_k99_2137_1	NA	PF08125	1747	Cutibacterium acnes
SRR6145059	k99_14466	deepbgc	0.1.0	deepbgc	k99_14466_67-4080.1	67	4080	4013	4	4	0	0.52913	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.08	0.12	0.32	0.2	0.03	0.3	k99_14466_k99_14466_1;k99_14466_k99_14466_2;k99_14466_k99_14466_3;k99_14466_k99_14466_4	NA	PF00034;PF13442;PF00510;PF00115	134537	Paraburkholderia fungorum
SRR6145059	k99_15444	deepbgc	0.1.0	deepbgc	k99_15444_492-4753.1	492	4753	4261	3	5	0	0.5352	NA	0.36	0.03	0.27	0.19	NA	0	0.09	0.11	0.31	0.25	0.03	0.25	k99_15444_k99_15444_2;k99_15444_k99_15444_3;k99_15444_k99_15444_4	NA	PF00324;PF13520;PF00069;PF07714;PF00933	1747	Cutibacterium acnes
SRR6145059	k99_6933	deepbgc	0.1.0	deepbgc	k99_6933_125-470.1	125	470	345	1	1	1	0.50118	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_6933_k99_6933_1	PF09683	PF09683	1234380	Cutibacterium acnes C1
SRR6145059	k99_1574	deepbgc	0.1.0	deepbgc	k99_1574_335-1346.1	335	1346	1011	1	3	2	0.5264	inhibitor	0.29	0.05	0.66	0.06	Polyketide	0	0.2	0.05	0.8	0.01	0	0.01	k99_1574_k99_1574_2	PF08240;PF00107	PF08240;PF00107;PF13602	1747	Cutibacterium acnes
SRR6145059	k99_6120	deepbgc	0.1.0	deepbgc	k99_6120_0-735.1	0	735	735	1	1	0	0.55423	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_6120_k99_6120_1	NA	PF16995	1747	Cutibacterium acnes
SRR6145059	k99_8832	deepbgc	0.1.0	deepbgc	k99_8832_2-1000.1	2	1000	998	2	2	0	0.67794	antibacterial	0.87	0.06	0.18	0.25	NA	0	0.09	0.14	0.3	0.2	0.03	0.3	k99_8832_k99_8832_1;k99_8832_k99_8832_2	NA	PF02310;PF13941	1747	Cutibacterium acnes
SRR6145059	k99_8332	deepbgc	0.1.0	deepbgc	k99_8332_0-1140.1	0	1140	1140	2	2	0	0.61016	antibacterial	0.9	0.03	0.12	0.48	Saccharide-Terpene	0	0.04	0.02	0.12	0.07	0.69	0.75	k99_8332_k99_8332_1;k99_8332_k99_8332_2	NA	PF05834;PF00507	1747	Cutibacterium acnes
SRR6145059	k99_5790	deepbgc	0.1.0	deepbgc	k99_5790_96-1749.1	96	1749	1653	1	2	1	0.5806	antibacterial	0.92	0.01	0.04	0.07	Polyketide	0	0.23	0.23	0.54	0	0	0	k99_5790_k99_5790_1	PF00501	PF13193;PF00501	134537	Paraburkholderia fungorum
SRR6145059	k99_3060	deepbgc	0.1.0	deepbgc	k99_3060_913-2919.1	913	2919	2006	2	6	4	0.51755	antibacterial	0.75	0.3	0.14	0.08	NA	0.02	0.15	0.5	0.22	0.02	0.13	0.08	k99_3060_k99_3060_2;k99_3060_k99_3060_3	PF02894;PF01408;PF00155;PF01041	PF02894;PF01408;PF02629;PF01041;PF00155;PF01053	1747	Cutibacterium acnes
SRR6145059	k99_10147	deepbgc	0.1.0	deepbgc	k99_10147_1-2504.1	1	2504	2503	3	7	0	0.55839	antibacterial-antifungal	0.72	0	0.23	0.57	Polyketide	0.04	0.01	0.04	0.73	0.15	0.02	0.03	k99_10147_k99_10147_1;k99_10147_k99_10147_2;k99_10147_k99_10147_3	NA	PF16154;PF01944;PF07690;PF00083;PF06779;PF05631;PF11349	1747	Cutibacterium acnes
SRR6145059	k99_4554	deepbgc	0.1.0	deepbgc	k99_4554_1-1325.1	1	1325	1324	3	2	0	0.80639	antibacterial	0.86	0.05	0.18	0.25	NA	0	0.09	0.19	0.28	0.17	0.03	0.28	k99_4554_k99_4554_1;k99_4554_k99_4554_2;k99_4554_k99_4554_3	NA	PF16096;PF03704	1747	Cutibacterium acnes
SRR6145059	k99_6193	deepbgc	0.1.0	deepbgc	k99_6193_1814-3342.1	1814	3342	1528	2	5	0	0.58065	antibacterial	0.84	0.09	0.1	0.21	NA	0	0.08	0.06	0.38	0.31	0.02	0.19	k99_6193_k99_6193_2;k99_6193_k99_6193_3	NA	PF00196;PF00072;PF02518;PF13581;PF07730	134537	Paraburkholderia fungorum
SRR6145059	k99_2394	deepbgc	0.1.0	deepbgc	k99_2394_1151-3221.1	1151	3221	2070	3	2	0	0.5957	antibacterial	0.86	0.06	0.17	0.26	NA	0	0.1	0.08	0.32	0.21	0.03	0.31	k99_2394_k99_2394_2;k99_2394_k99_2394_3;k99_2394_k99_2394_4	NA	PF07927;PF01497	1747	Cutibacterium acnes
